id,name,price,original_price,rating_average,review_count,author,quantity_sold,inventory_status,Công ty phát hành,Loại bìa,Số trang,Ngày xuất bản,main_category,sub_category_1,sub_category_2,sub_category_3,sub_category_4,page_range,quantity_range,rating_range
277444127,Tiền Đẻ Ra Tiền: Đầu Tư Tài Chính Thông Minh,96500,139000,4.8,584,Ducan Bannatyne,3320,available,BIZBOOKS,Bìa mềm,296,06/01/20,Sách tiếng Việt,Sách kinh tế,Sách tài chính,Đầu tư,,1-500,2500-5000,4 sao
277267321,Dấu Ấn Hoàng Gia Tập 16 [Tặng Kèm Postcard],27100,30000,5,4,Nhiều tác giả,74,available,Nhà Xuất Bản Kim Đồng,Bìa mềm,208,05/02/25,Sách tiếng Việt,"Truyện Tranh, Manga, Comic",,,,1-500,0-2500,5 sao
277028379,Lập Trình AI cho người mới bắt đầu,188000,250000,5,1,Tạ Văn Dũng,6,available,Công Ty TNHH Sách Và Truyền Thông Việt Nam,Bìa mềm,302,01/18/25,Sách tiếng Việt,Sách Công Nghệ Thông Tin,Lập Trình,,,1-500,0-2500,5 sao
276931141,Kinh Tế Học Dễ Xơi - Khi kinh tế gia bụng đói giải thích về thế giới,94400,139000,0,0,Ha-Joon Chang,28,available,Alphabooks,Bìa mềm tay gấp,228,,Sách tiếng Việt,Sách kinh tế,Sách kinh tế học,Sách kinh tế học - khác,,1-500,0-2500,0 sao
276900136,Thế Hệ Lo Âu,194000,229000,0,0,Không rõ,1,available,1980 Books,Không có,Không rõ,,Sách tiếng Việt,Nuôi dạy con,Cẩm nang làm cha mẹ,,,Không rõ,0-2500,0 sao
276895955,Sách - Dấu Ấn Hoàng Gia - Tập 14,29100,30000,5,2,Chieko Hosokawa,36,available,Nhà Xuất Bản Kim Đồng,Bìa mềm,Không rõ,12/21/23,Sách tiếng Việt,Sách văn học,Tiểu Thuyết,Tiểu Thuyết Phương Tây,,Không rõ,0-2500,5 sao
276886354,Nhân Tố Enzyme - Thực Hành,71400,109000,4.7,178,Hiromi Shinya,1426,available,Thái Hà,Bìa mềm,291,05/01/21,Sách tiếng Việt,Sách Y Học,Sách Y Học Khác,,,1-500,0-2500,4 sao
276625097,Finding Flow - Đi Tìm Dòng Chảy,81600,102000,5,2,Mihaly Csikszentmihalyi,35,available,AZ Việt Nam,Bìa mềm,Không rõ,12/21/23,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,Không rõ,0-2500,5 sao
276074174,Bộ sách Hỏi đáp lịch sử Việt Nam (Từ khởi thủy đến nay),87000,110000,5,4,Nhóm Nhân Văn Trẻ,36,available,NXB Trẻ,Bìa mềm,288,08/29/24,Sách tiếng Việt,Sách Lịch sử,Lịch Sử Việt Nam,,,1-500,0-2500,5 sao
273951321,Khai Mở Tarot,129000,189000,5,3,Stefanie Caponi,38,available,Thái Hà,Bìa mềm,244,12/01/23,Sách tiếng Việt,Sách Kiến Thức Tổng Hợp,Sách Chiêm Tinh - Horoscope,Tarot,,1-500,0-2500,5 sao
273662849,Chat GPT - Kỷ nguyên mới của AI,91840,112000,0,0,Trần Căn,1,available,Mood to Read,Bìa mềm,264,12/20/23,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,0-2500,0 sao
273476653,Đường hẹp lên miền Bắc thẳm,172000,218000,4.5,14,Richard Flanagan,208,available,Nhã Nam,Bìa mềm,428,11/15/23,Sách tiếng Việt,Sách văn học,Truyện dài,,,1-500,0-2500,4 sao
270883265,Khoa học về gia vị - Hiểu các kết nối hương vị và cách mạng hóa việc nấu ăn,263000,350000,5,50,DK,547,available,Nhã Nam,Bìa cứng,300,,Sách tiếng Việt,Sách Kiến Thức Tổng Hợp,Kiến Thức Bách Khoa,,,1-500,0-2500,5 sao
263068391,Faust - Johann WolfGang Von Goethe,145000,200000,5,34,Johann Wolfgang von Goethe,306,available,Nhã Nam,Bìa mềm,604,02/12/15,Sách tiếng Việt,Sách văn học,Tác phẩm kinh điển,Tác Phẩm Kinh Điển Nước Ngoài,,500-1000,0-2500,5 sao
252044624,Nếp Cũ - Làng Xóm Việt Nam,156000,205000,5,3,Toan Ánh,80,available,NXB Trẻ,Bìa mềm,408,04/04/23,Sách tiếng Việt,Sách Văn Hóa - Địa Lý - Du Lịch,Sách Phong Tục - Tập Quán,Sách Phong Tục - Tập Quán Việt Nam,,1-500,0-2500,5 sao
214493090,Bản Đồ Về Dòng Tiền: Hiểu Và Áp Dụng Sơ Đồ Kế Toán Trong Doanh Nghiệp Và Đời Sống,123250,145000,0,0,Không rõ,1,available,BIZBOOKS,Không có,Không rõ,,Sách tiếng Việt,Sách kinh tế,Sách tài chính,Kế toán,,Không rõ,0-2500,0 sao
212480555,Bút nước M&G AGP30173 nét 0.5mm (Bút gel M&G Q7),5000,5000,5,1,Không rõ,79,available,Không rõ,Không có,Không rõ,,Văn phòng phẩm,Bút - Viết các loại,Bút gel - Bút nước,Bút nước,,Không rõ,0-2500,5 sao
195801673,Khoa Học Khám Phá - Vũ Trụ Trong Vỏ Hạt Dẻ (Tái Bản 2022),82200,108000,5,89,Stephen Hawking,800,available,NXB Trẻ,Bìa mềm,254,08/08/22,Sách tiếng Việt,Sách Kiến Thức Tổng Hợp,Kiến Thức Bách Khoa,,,1-500,0-2500,5 sao
194104219,Bến Không Chồng,222000,275000,5,19,Dương Hướng,158,available,NXB Trẻ,Bìa mềm,296,08/08/22,Sách tiếng Việt,Sách văn học,Truyện ngắn - Tản văn - Tạp Văn,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,,1-500,0-2500,5 sao
193896504,Chứng khoán - Hãy đầu tư như một nhà nông,182000,239000,4.7,18,Park Young Ok,149,available,Thái Hà,Không có,228,07/01/22,Sách tiếng Việt,Sách kinh tế,Sách tài chính,Đầu tư,,1-500,0-2500,4 sao
179063980,Tại Sao Đàn Ông Thích Tình Dục Và Phụ Nữ Cần Tình Yêu (Tái Bản 2022),189000,248000,4.8,40,Allan,474,available,Nhân Trí Việt,Bìa mềm,316,01/01/22,Sách tiếng Việt,Sách Tâm lý - Giới tính,Sách Hôn Nhân - Giới Tính,,,1-500,0-2500,4 sao
179063553,Hạ Đỏ,72200,95000,5,42,Nguyễn Nhật Ánh,431,available,NXB Trẻ,Bìa mềm,184,01/01/22,Sách tiếng Việt,Sách văn học,Truyện dài,,,1-500,0-2500,5 sao
176550203,Cuộc Đời Ngắn Lắm Đừng Ôm Muộn Phiền,60000,88000,5,132,Mộc Nhi,1100,available,Người Trẻ Việt,Bìa mềm,240,01/01/22,Sách tiếng Việt,Sách văn học,Truyện ngắn - Tản văn - Tạp Văn,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,,1-500,0-2500,5 sao
161383826,Đảo Mộng Mơ (Tái Bản),57000,75000,4.8,83,Nguyễn Nhật Ánh,1205,available,Công Ty Cổ Phần Văn Hóa Đông A,Bìa mềm,256,02/01/22,Sách tiếng Việt,Sách thiếu nhi,Văn học thiếu nhi,,,1-500,0-2500,4 sao
146224840,Không Gia Đình,128000,160000,4.5,4,Hector Malot,52,available,Huy Hoàng Bookstore,Không có,Không rõ,,Sách tiếng Việt,Sách văn học,Tác phẩm kinh điển,Tác Phẩm Kinh Điển Nước Ngoài,,Không rõ,0-2500,4 sao
120509490,Thương Nhớ Mười Hai (Việt Nam Danh Tác) (Tái Bản),89100,99000,5,8,Vũ Bằng,51,available,Nhã Nam,Bìa mềm,344,08/15/21,Sách tiếng Việt,Sách văn học,Truyện ngắn - Tản văn - Tạp Văn,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,,1-500,0-2500,5 sao
106863962,Sách Bên Rặng Tuyết Sơn - Nguyên Phong (Tái Bản),97900,118000,5,12,Nguyên Phong,104,available,First News - Trí Việt,Bìa mềm,216,06/12/21,Sách tiếng Việt,Sách Tôn Giáo - Tâm Linh,Tôn Giáo - Tâm Linh Khác,,,1-500,0-2500,5 sao
94347317,"Câu Chuyện Cơ Thể Con Người: Tiến Hóa, Sức Khỏe Và Bệnh Tật",185200,195000,4.6,9,Daniel E. Lieberman,66,available,NXB Trẻ,Bìa mềm,540,05/01/21,Sách tiếng Việt,Sách Kiến Thức Tổng Hợp,Kiến Thức Bách Khoa,,,500-1000,0-2500,4 sao
94173462,Muôn Kiếp Nhân Sinh 2,201000,268000,5,754,Nguyên Phong,3654,available,First News - Trí Việt,Bìa mềm,540,04/01/21,Sách tiếng Việt,Sách Tôn Giáo - Tâm Linh,Phật giáo,,,500-1000,2500-5000,5 sao
91544546,Dịch Học Tinh Hoa (Tái Bản 2021),95700,110000,5,3,Thu Giang Nguyễn Duy Cần,27,available,NXB Trẻ,Không có,Không rõ,,Sách tiếng Việt,Sách Kiến Thức Tổng Hợp,Triết Học,Triết Học phương Tây,,Không rõ,0-2500,5 sao
55079531,Hướng Dẫn Bài Bản Tối Ưu Hóa Website Cho Doanh Nghiệp Xây Dựng 1 Trang Web Có Hiệu Suất Cao,210000,210000,0,0,Jon Rognerud,1,available,BIZBOOKS,Bìa mềm,480,05/05/20,Sách tiếng Việt,Sách kinh tế,Sách Marketing - Bán hàng,,,1-500,0-2500,0 sao
54120846,Hannibal Trỗi Dậy,124200,138000,4.8,37,Thomas Harris,156,available,Nhã Nam,Bìa mềm,368,05/01/20,Sách tiếng Việt,Sách văn học,Truyện dài,,,1-500,0-2500,4 sao
14053722,Tam Thể - Khu Rừng Đen Tối,180000,225000,5,16,Lưu Từ Hân,109,available,Nhã Nam,Bìa mềm,606,04/01/19,Sách tiếng Việt,Sách văn học,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,,,500-1000,0-2500,5 sao
5067169,Luật Hấp Dẫn (Tái Bản),80100,89000,5,25,Jerry Hicks,222,available,Nhã Nam,Bìa mềm,291,09/09/18,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,0-2500,5 sao
3732979,Phẩm Cách Cha Mẹ,65600,89000,5,27,Mariko Bando,986,available,NXB Phụ Nữ Việt Nam,Bìa mềm,287,08/14/18,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,0-2500,5 sao
426595,Người Mẹ Tốt Hơn Là Người Thầy Tốt (Tái Bản 2015),127200,159000,5,13,Doãn Kiến Lợi,168,available,Quảng Văn,Bìa mềm,583,03/05/15,Sách tiếng Việt,Nuôi dạy con,Cẩm nang làm cha mẹ,,,500-1000,0-2500,5 sao
277607677,Tổng hành dinh trong mùa xuân toàn thắng - Hồi ức,110000,110000,5,1,Đại Tướng Võ Nguyên Giáp,4,available,Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật,Bìa mềm,Không rõ,,Sách tiếng Việt,Sách Lịch sử,Lịch Sử Việt Nam,,,Không rõ,0-2500,5 sao
277601116,"Sách Hướng dẫn tự học pha chế Trà sữa & Cà phê ""mới nhất + chi phí thấp"" từ Không chuyên đến Chuyên",139000,189000,0,0,Không rõ,4,available,Megabook,Không có,Không rõ,,Sách tiếng Việt,Sách Thường Thức - Gia Đình,Sách Nấu ăn,,,Không rõ,0-2500,0 sao
277555140,"""Thuật lãnh đạo """"cây gậy - củ cà rốt"""" Dùng thế nào để Sếp nhàn, nhân sự tự giác làm việc?""",139000,139000,0,0,Không rõ,13,available,CÔNG TY TNHH WE UP,Không có,Không rõ,,Sách tiếng Việt,Sách kinh tế,"Sách quản trị, lãnh đạo",,,Không rõ,0-2500,0 sao
277496312,(Bìa cứng) HY VỌNG - Đức Giáo Hoàng Phanxicô – Đình Chẩn dịch – sách Nhân Dân,239000,239000,0,0,Không rõ,11,available,Công ty Cổ phần sách Nhân dân,Bìa mềm,Không rõ,,Sách tiếng Việt,Sách Tôn Giáo - Tâm Linh,Công Giáo,,,Không rõ,0-2500,0 sao
277361435,Điềm Tĩnh Và Nóng Giận - Tái Bản 2024,65400,109000,5,1,Tạ Quốc Kế,23,available,Bookland,Bìa mềm,224,05/01/25,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,0-2500,5 sao
277356345,Sách - Ôn Thi Vào Lớp 10 Môn Tiếng Anh Năm Học 2025 - 2026 Theo Chương Trình Giáo Dục Phổ Thông 2018,50000,50000,0,0,Không rõ,13,available,Nhà Sách Hồng Ân,Không có,Không rõ,,Sách tiếng Việt,Sách Tham Khảo,Sách tham khảo cấp III,,,Không rõ,0-2500,0 sao
277312580,Sự Hấp Dẫn Của Tâm Lý Học,112000,149000,0,0,Hữu Thư,19,available,Bookland,Bìa mềm,344,05/01/25,Sách tiếng Việt,Sách kỹ năng sống,Sách tâm lý học,Sách tâm lý học - khác,,1-500,0-2500,0 sao
277270058,50 Đề Thực Chiến Luyện Thi Tiếng Anh Vào Lớp 10 (Có đáp án),99300,139000,0,0,Bùi Văn Vinh,14,available,Nhà sách Minh Thắng,Bìa mềm,264,12/26/24,Sách tiếng Việt,Sách Tham Khảo,Sách tham khảo cấp II,,,1-500,0-2500,0 sao
277017960,Bluelock Tập 26 (Bản Đặc Biệt) [Tặng Kèm Bộ Quà Đặc Biệt Kèm Chữ Kí Nhân Vật],99000,100000,0,0,Nhiều tác giả,42,available,Nhà Xuất Bản Kim Đồng,Bìa mềm,192,03/01/25,Sách tiếng Việt,"Truyện Tranh, Manga, Comic",,,,1-500,0-2500,0 sao
276985552,Sách - Ôn thi vào lớp 10 môn Toán #huongbook,89000,89000,0,0,nhieu tac gia,19,available,Nhà Sách Hồng Ân,Không có,Không rõ,,Sách tiếng Việt,Sách Tham Khảo,Sách tham khảo cấp III,,,Không rõ,0-2500,0 sao
276841167,Những Phương Thức Phục Hồi Sức Khỏe Theo Tự Nhiên,93130,139000,5,73,Nishi Katsuzo,920,available,Thái Hà,Bìa mềm,273,05/01/21,Sách tiếng Việt,Sách Y Học,Sách Y Học Khác,,,1-500,0-2500,5 sao
276672420,Dấu Ấn Hoàng Gia - Tập 12,29100,30000,5,1,Chieko Hosokawa,55,available,Nhà Xuất Bản Kim Đồng,Bìa mềm,Không rõ,12/21/23,Sách tiếng Việt,"Truyện Tranh, Manga, Comic",,,,Không rõ,0-2500,5 sao
275967015,"Đối Thoại Với Thượng Đế (Quyển 2) – Sống Với Lòng Yêu Thương, Trung Thực Và Can Đảm",146000,180000,4.8,5,Neale Donald Walsch,92,available,Skybooks,Bìa mềm,368,,Sách tiếng Việt,Sách Tôn Giáo - Tâm Linh,Tôn Giáo - Tâm Linh Khác,,,1-500,0-2500,4 sao
275948804,Quản Trị Sự Thay Đổi,133250,205000,5,2,Curtis Bateman,39,available,Viện Quản lý PACE,Bìa mềm,288,,Sách tiếng Việt,Sách kỹ năng sống,Sách kỹ năng mềm,Kỹ Năng Khác,,1-500,0-2500,5 sao
275833055,Sách - Combo 4 Cuốn Cổ Học Kỳ Thư - Trí tuệ người xưa - Sách chính hãng Sbooks,690000,690000,3.7,3,Không rõ,99,available,SBOOKS,Bìa mềm,1323,07/13/22,Sách tiếng Việt,Sách Kiến Thức Tổng Hợp,Triết Học,Triết Học phương Đông,,1000-1500,0-2500,3 sao
275592363,Giải Thích Ngữ Pháp Tiếng Anh (Tái Bản 2024),169400,220000,5,4,Mai Lan Hương,37,available,Zenbooks,Bìa mềm,Không rõ,12/21/23,Sách tiếng Việt,Sách Học Ngoại Ngữ,Sách Học Tiếng Anh,Ngữ pháp Tiếng Anh,,Không rõ,0-2500,5 sao
275089565,Sách Mỗi lá thư một cuộc đời _ Chuyên gia tâm lý Đinh Đoàn,199000,199000,1,1,Không rõ,35,available,Công ty TNHH Winsmart Holdings,Không có,Không rõ,,Sách tiếng Việt,Sách Tâm lý - Giới tính,Sách Hôn Nhân - Giới Tính,,,Không rõ,0-2500,1 sao
272359255,"Băng keo dạ quang phát sáng dài 5 mét, miếng dán phản quang dán cầu thang, trang trí, ổ điện, xe đạp, xe oto Legaxi",115000,115000,4.3,3,Không rõ,22,available,Không rõ,Không có,Không rõ,,Văn phòng phẩm,Dụng Cụ Văn Phòng,Băng keo,Băng keo khác,,Không rõ,0-2500,4 sao
263389188,Sao trước đây không ai nói với tôi điều này? - Bộ công cụ để đối mặt với cuộc sống,130000,170000,5,19,Julie Smith,398,available,NXB Trẻ,Bìa mềm,364,06/26/23,Sách tiếng Việt,Sách kỹ năng sống,Sách kỹ năng mềm,Nghệ thuật sống,,1-500,0-2500,5 sao
253400480,Tiếng Gọi - Tuyển Tập Truyện Cực Ngắn,17500,35000,0,0,Không rõ,27,available,Phuc Minh Books,Không có,Không rõ,,Sách tiếng Việt,Sách văn học,Truyện ngắn - Tản văn - Tạp Văn,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,,Không rõ,0-2500,0 sao
243018715,Combo 5 Ream giấy A4 80 gsm IK Copy (500 tờ) - Hàng nhập khẩu Indonesia Hàng nguyên thùng chất lượng cao,375000,600000,4.8,30,Không rõ,305,available,Không rõ,Không có,Không rõ,,Văn phòng phẩm,Sản phẩm về giấy,Giấy in,Giấy in - Fax - Photo,,Không rõ,0-2500,4 sao
200780102,Sếp xịn - Trở thành vị sếp khó tính thân tình,152000,199000,5,16,Kim Scott,293,available,Nhã Nam,Bìa mềm,366,10/01/22,Sách tiếng Việt,Sách kinh tế,"Sách quản trị, lãnh đạo",,,1-500,0-2500,5 sao
196831940,Thấu Hiểu Con Người,135700,185000,5,22,Nate Regier,289,available,Viện Quản lý PACE,Bìa mềm,276,05/05/22,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,0-2500,5 sao
194960733,Tiếp thị 4.0 - Dịch chuyển từ truyền thống sang công nghệ số,92100,115000,5,24,Philip Kotler,487,available,NXB Trẻ,Bìa mềm,264,08/22/22,Sách tiếng Việt,Sách kinh tế,Sách kinh tế học,Sách kinh tế học - khác,,1-500,0-2500,5 sao
193670893,Đường Mây Trên Đất Hoa (Tái Bản),91000,126000,5,11,Nhiều tác giả,82,available,First News - Trí Việt,Bìa mềm,320,08/08/22,Sách tiếng Việt,Sách Tôn Giáo - Tâm Linh,Phật giáo,,,1-500,0-2500,5 sao
161633750,Bí Ẩn Nữ Tính,143000,199000,5,27,Betty Friedan,256,available,NXB Phụ Nữ Việt Nam,Bìa mềm,623,02/01/22,Sách tiếng Việt,Sách Kiến Thức Tổng Hợp,Triết Học,Triết học khác,,500-1000,0-2500,5 sao
160095198,HƯỚNG DẪN THI HÀNH LUẬT XỬ LÝ VI PHẠM HÀNH CHÍNH & CÁC QUY ĐỊNH XỬ PHẠT VI PHẠM HÀNH CHÍNH MỚI NHẤT,245000,245000,5,8,Không rõ,58,available,Pháp Luật Sài Gòn Hà Nội,Bìa mềm,392,01/14/22,Sách tiếng Việt,Sách Chính Trị - Pháp Lý,Luật - Văn Bản Luật,Luật Hành chính,,1-500,0-2500,5 sao
134580101,Kết Cấu Thép Cấu Kiện Cơ Bản (Tái bản 2024),168000,168000,4.5,8,Không rõ,67,available,Trung Tâm Phát Hành Sách Và Văn Hóa Phẩm Khoa Học Và Kỹ Thuật,Bìa mềm,Không rõ,,Sách tiếng Việt,Sách Khoa Học - Kỹ Thuật,Sách kỹ thuật,Kỹ Thuật khác,,Không rõ,0-2500,4 sao
129766803,Sách Khác Biệt Hay Là Chết (Tái Bản),91200,128000,5,102,Jack Trout,964,available,First News - Trí Việt,Bìa mềm,344,10/01/21,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,0-2500,5 sao
100931418,Giao Tiếp Bất Kỳ Ai - 101 Cách Nâng Cao Khả Năng Giao Tiếp (Tái Bản),48400,55000,4.8,24,Jo Condrill,165,available,Thái Hà,Bìa mềm,130,05/15/21,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,0-2500,4 sao
87443841,Đi Tìm Thần Dược Bên Trong Cơ Thể,93000,93000,0,0,Ngô Thanh Trung,3,available,Quảng Văn,Bìa mềm,208,04/01/21,Sách tiếng Việt,Sách Kiến Thức Tổng Hợp,Lĩnh vực khác,,,1-500,0-2500,0 sao
86270918,Tinh Hoa Đạo Học Đông Phương (Thu Giang Nguyễn Duy Cần ) (Tái Bản),52200,55000,4.7,19,Thu Giang Nguyễn Duy Cần,163,available,NXB Trẻ,Bìa mềm,120,03/01/21,Sách tiếng Việt,Sách Kiến Thức Tổng Hợp,Sách giáo dục,,,1-500,0-2500,4 sao
73316970,Osho - Ươm Mầm,95900,109000,5,21,Osho,111,available,Thái Hà,Bìa mềm,324,11/15/20,Sách tiếng Việt,Sách Tôn Giáo - Tâm Linh,Tôn Giáo - Tâm Linh Khác,,,1-500,0-2500,5 sao
68423753,Ăn Gì Cho Không Độc Hại - Tạp Bút (Tái Bản Lần 6-2020),87000,100000,4.8,21,Pha Lê,71,available,NXB Trẻ,Bìa mềm,320,09/15/20,Sách tiếng Việt,Sách Thường Thức - Gia Đình,Chăm sóc sức khỏe,Ăn kiêng - Giảm cân,,1-500,0-2500,4 sao
67491398,Sách OSHO Từ Bi - Compassion,104900,128000,5,29,Osho,192,available,First News - Trí Việt,Bìa gập,228,09/15/20,Sách tiếng Việt,Sách Kiến Thức Tổng Hợp,Triết Học,Triết Học phương Đông,,1-500,0-2500,5 sao
41299102,Những Nguyên Lý Quản Trị Bất Biến Mọi Thời Đại (Tái Bản 2019),114500,138000,4.6,22,Peter F. Drucker,203,available,First News - Trí Việt,Bìa mềm,344,11/01/19,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,0-2500,4 sao
16422526,365 Chuyện Kể Trước Giờ Đi Ngủ - Những Câu Chuyện Phát Triển Chỉ Số Tình Cảm EQ (Tái Bản),62400,78000,4.8,30,Ngọc Linh,167,available,Đinh Tị,Bìa mềm,Không rõ,05/01/19,Sách tiếng Việt,Sách thiếu nhi,Truyện kể cho bé,,,Không rõ,0-2500,4 sao
11368983,Combo Giáo Trình Chuẩn HSK 2 - Bài Học (Kèm 1 MP3) và Giáo Trình HSK 2 - Sách Bài Tập (Kèm MP3) ( Tặng Kèm Viết ),335820,386000,5,360,Khương Lệ Bình,2024,available,Nhân Trí Việt,Bìa mềm,312,03/08/18,Sách tiếng Việt,Sách Học Ngoại Ngữ,Sách Học Tiếng Hoa,Luyện thi Tiếng Hoa HSK,,1-500,0-2500,5 sao
6915413,"Nghệ Thuật Tối Giản: Có Ít Đi, Sống Nhiều Hơn (Tái bản)",91800,108000,4.8,5,Dominique Loreau,71,available,Saigon Books,Bìa mềm,312,10/01/18,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,0-2500,4 sao
3641267,Ngừng Viện Cớ,125000,125000,4.8,52,Brian Tracy,597,available,TGM Books,Bìa mềm,227,,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,0-2500,4 sao
277619669,"Tuyển tập đề thi Tin học trẻ Bảng A, D1. Volume 3",160000,160000,0,0,Không rõ,5,available,Công ty TNHH Tin Học Và Nhà Trường,Bìa mềm tay gấp,280,04/08/25,Sách tiếng Việt,Sách Tham Khảo,Sách chuyên đề,,,1-500,0-2500,0 sao
277565631,Lệ Chi Viên (Tiểu Thuyết Lịch Sử) - Tác giả Lương Hạnh,127200,127200,0,0,Lương Hạnh,1,available,Công Ty TNHH Xuất Bản Và Truyền Thông BestBooks Việt Nam,Bìa mềm tay gấp,296,04/10/25,Sách tiếng Việt,Sách văn học,Tiểu Thuyết,Tiểu Thuyết Phương Đông,,1-500,0-2500,0 sao
277483779,Sách - Khi Mọi Điều Không Như Ý - Bìa Cứng - Tặng Kèm Bookmark + Postcard - Độc Quyền Fahasa,161100,179000,5,3,Hae Min,16,available,Nhã Nam,Bìa cứng,Không rõ,12/21/23,Sách tiếng Việt,Sách văn học,Tiểu Thuyết,Tiểu Thuyết Phương Tây,,Không rõ,0-2500,5 sao
277405915,Sách - Bộ Đề Ôn Thi Tuyển Sinh Lớp 10 - Môn Ngữ Văn (Theo Cấu Trúc Đề Thi Của Thành Phố Hồ Chí Minh),110000,110000,0,0,Không rõ,0,out_of_stock,Không rõ,Không có,Không rõ,,Sách tiếng Việt,Sách Tham Khảo,Thẻ luyện thi,,,Không rõ,0-2500,0 sao
277396061,Căn Phòng Riêng Của Mẹ,95100,136000,0,0,Gimgre,7,available,Vitalis,Bìa mềm,296,05/01/25,Sách tiếng Việt,"Truyện Tranh, Manga, Comic",,,,1-500,0-2500,0 sao
277014339,Bộ EQ Cao - Kỹ Năng Giải Quyết Vấn Đề Cho Trẻ - Cô Phan Hồ Điệp ,150000,150000,5,2,Phan Hồ Điệp,38,available,Công ty TNHH Winsmart Holdings,Không có,Không rõ,,Sách tiếng Việt,Nuôi dạy con,Sách Kiến Thức - Kỹ Năng Cho Trẻ,,,Không rõ,0-2500,5 sao
276951904,Trang Phục Cổ Truyền Các Dân Tộc Việt Nam (Tái bản 2025),120000,160000,5,1,GS.TS. Ngô Đức Thịnh,19,available,VIETNAMBOOK,Bìa mềm tay gấp,320,01/07/25,Sách tiếng Việt,Sách Văn Hóa - Địa Lý - Du Lịch,Sách Phong Tục - Tập Quán,Sách Phong Tục - Tập Quán Việt Nam,,1-500,0-2500,5 sao
276654187,Dây thẻ đeo bảng tên nhân viên sinh viên Demon Slayer Thiên Long,30000,30000,5,5,Không rõ,18,available,Không rõ,Không có,Không rõ,,Văn phòng phẩm,Thiết Bị Giáo Dục Trường Học,,,,Không rõ,0-2500,5 sao
276652099,OSHO - Tự Do: Như Chim Tung Cánh,85000,118000,5,1,Ben Guttmann,51,available,First News - Trí Việt,Bìa mềm tay gấp,220,,Sách tiếng Việt,Sách Tôn Giáo - Tâm Linh,Phật giáo,,,1-500,0-2500,5 sao
276452001,Sách Nuôi Dưỡng Tâm Hồn - Bộ Voi Con - 6 Tập (Lẻ tuỳ chọn),32000,32000,0,0,Viện Giáo Dục Shichida Việt Nam,5,available,Công ty CP Thương mại Puma Books Việt Nam,Bìa mềm,20,01/02/24,Sách tiếng Việt,Sách thiếu nhi,Truyện kể cho bé,,,1-500,0-2500,0 sao
276427834,Sách Nuôi Dưỡng Tâm Hồn - Bộ Cún Con - 6 Tập (Lẻ tuỳ chọn),32000,32000,0,0,Viện Giáo Dục Shichida Việt Nam,5,available,Công ty CP Thương mại Puma Books Việt Nam,Bìa mềm,20,01/02/24,Sách tiếng Việt,Sách thiếu nhi,Truyện kể cho bé,,,1-500,0-2500,0 sao
276079793,Sự Thật Trần Trụi Về Tiền,190000,269000,5,3,Charles Wheelan,64,available,Alphabooks,Bìa mềm tay gấp,564,09/20/24,Sách tiếng Việt,Sách kinh tế,Sách kinh tế học,Kinh tế vĩ mô,,500-1000,0-2500,5 sao
274571494,Sách Văn Học - Tiệm Giặt Ủi Bon Bon - Jiyun Kim (Kyon Kyeon & Nguyễn Thủy dịch),79200,99000,5,8,Kim Jiyoung,59,available,Phuc Minh Books,Bìa mềm tay gấp,400,03/31/24,Sách tiếng Việt,Sách văn học,Tiểu Thuyết,,,1-500,0-2500,5 sao
274557494,IELTS Writing Journey: Elevate To Band 8.0,227050,239000,0,0,Bùi Thành Việt,0,available,Zenbooks,Bìa mềm,260,01/01/24,Sách tiếng Việt,Sách Học Ngoại Ngữ,Sách Học Tiếng Anh,,,1-500,0-2500,0 sao
274544984,Những Bố Già Châu Á ( Trạm Đọc - Tái Bản 2024),159000,199000,4,1,Joe Studwell,9,available,Alphabooks,Bìa mềm,582,,Sách tiếng Việt,Sách kinh tế,Sách kỹ năng làm việc,,,500-1000,0-2500,4 sao
